id,name,web_name,team,team_id,position,cost,total_points,form,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,selected_by_percent,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,fdr_attack,fdr_defence,fdr_overall,fixtures_count,team_strength_attack,team_strength_defence,next_opponent,next_fixture_home,next_fixture_fdr,minutes_per_game,cost_efficiency,form_per_cost,fdr_adjusted_form,fdr_value_score,position_encoded,data_validation_warnings,transfer_risk,unavailable_player
108,Kristoffer Ajer,Ajer,Brentford,5,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,492,861,492,861,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,2,0,low,False
109,Rico Henry,Henry,Brentford,5,Defender,4.5,1,1.0,1.0,87,0,0,0,3,0,0,0,0,0,0,0,1,8.6,11.5,6.0,2.6,0.2,0.2,0.2,469,542,469,542,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,2.289473684210526,0.2222222222222222,0.2222222222222222,0.76,0.16888888888888887,2,0,low,False
110,Michael Kayode,Kayode,Brentford,5,Defender,4.5,1,1.0,1.0,90,0,0,0,3,0,0,0,0,0,0,0,3,17.8,20.5,0.0,3.8,0.2,0.2,0.2,527,652,527,652,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,2.3684210526315788,0.2222222222222222,0.2222222222222222,0.76,0.16888888888888887,2,0,low,False
111,Ethan Pinnock,Pinnock,Brentford,5,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,506,1204,506,1204,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,2,0,low,False
112,Mads Roerslev Rasmussen,Roerslev,Brentford,5,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,240,68,240,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,2,0,low,False
113,Sepp van den Berg,Van den Berg,Brentford,5,Defender,4.5,3,3.0,3.0,90,0,0,0,3,0,0,0,0,0,0,0,6,34.4,0.6,24.0,5.9,0.4,0.7,0.7,1578,1305,1578,1305,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,2.3684210526315788,0.6666666666666666,0.6666666666666666,2.28,0.5066666666666666,2,0,low,False
114,Benjamin Arthur,Arthur,Brentford,5,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,822,1078,822,1078,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,2,0,low,False
115,Benjamin Fredrick,Fredrick,Brentford,5,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,285,600,285,600,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,2,0,low,False
116,Aaron Hickey,Hickey,Brentford,5,Defender,4.0,0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,1,2.0,0.0,0.0,0.2,0.5,0.0,0.0,815,1386,815,1386,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.05263157894736842,0.0,0.0,0.0,0.0,2,0,low,False
117,Kim Ji-soo,Ji-soo,Brentford,5,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,187,580,187,580,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,2,0,low,False
118,Jayden Meghoma,Meghoma,Brentford,5,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,203,548,203,548,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,2,0,low,False
120,Kevin Schade,Schade,Brentford,5,Midfielder,7.0,1,1.0,1.0,45,0,0,0,0,0,0,0,0,0,0,0,1,4.6,0.9,6.0,1.2,0.3,0.1,0.1,218,2492,218,2492,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,1.1842105263157894,0.14285714285714285,0.14285714285714285,0.76,0.10857142857142857,3,0,low,False
121,Mikkel Damsgaard,Damsgaard,Brentford,5,Midfielder,6.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1084,10378,1084,10378,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,3,0,low,False
122,Antoni Milambo,Milambo,Brentford,5,Midfielder,5.5,1,1.0,1.0,45,0,0,0,3,0,0,0,0,0,0,0,5,4.0,1.8,0.0,0.6,0.1,0.2,0.2,204,477,204,477,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,1.1842105263157894,0.18181818181818182,0.18181818181818182,0.76,0.13818181818181818,3,0,low,False
123,Fábio Freitas Gouveia Carvalho,Carvalho,Brentford,5,Midfielder,5.0,2,2.0,2.0,90,0,0,0,3,0,0,0,0,0,0,0,7,5.4,5.0,3.0,1.3,0.3,0.4,0.4,1114,1865,1114,1865,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,2.3684210526315788,0.4,0.4,1.52,0.304,3,0,low,False
124,Jordan Henderson,Henderson,Brentford,5,Midfielder,5.0,1,1.0,1.0,21,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.1,0.0,0.1,0.3,0.2,0.2,908,1970,908,1970,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.5526315789473685,0.2,0.2,0.76,0.152,3,0,low,False
125,Vitaly Janelt,Janelt,Brentford,5,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,321,14,321,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,3,0,low,False
126,Mathias Jensen,Jensen,Brentford,5,Midfielder,5.0,2,2.0,2.0,68,0,0,0,3,0,0,0,0,0,0,0,10,9.0,25.4,8.0,4.2,0.1,0.4,0.4,184,473,184,473,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,1.7894736842105263,0.4,0.4,1.52,0.304,3,0,low,False
127,Gustavo Nunes Fernandes Gomes,Nunes,Brentford,5,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,181,14,181,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,3,0,low,False
128,Frank Onyeka,Onyeka,Brentford,5,Midfielder,5.0,4,4.0,4.0,21,0,1,0,0,0,0,0,0,0,0,0,9,0.0,0.1,2.0,0.1,0.0,0.8,0.8,362,267,362,267,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.5526315789473685,0.8,0.8,3.04,0.608,3,0,low,False
129,Yehor Yarmoliuk,Yarmoliuk,Brentford,5,Midfielder,5.0,2,2.0,2.0,90,0,0,0,3,0,0,0,0,0,0,0,10,3.6,10.8,7.0,2.1,0.0,0.4,0.4,82,260,82,260,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,2.3684210526315788,0.4,0.4,1.52,0.304,3,0,low,False
130,Romelle Donovan,Donovan,Brentford,5,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,497,658,497,658,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,3,0,low,False
131,Yunus Emre Konak,Konak,Brentford,5,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,246,845,246,845,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,3,0,low,False
132,Paris Maghoma,Maghoma,Brentford,5,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,424,24,424,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,3,0,low,False
133,Myles Peart-Harris,Peart-Harris,Brentford,5,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,267,157,267,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,3,0,low,False
134,Ryan Trevitt,Trevitt,Brentford,5,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,161,0,161,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,3,0,low,False
135,Yoane Wissa,Wissa,Brentford,5,Forward,7.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,2542,45067,2542,45067,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,4,0,low,False
136,Igor Thiago Nascimento Rodrigues,Thiago,Brentford,5,Forward,6.0,6,6.0,6.0,90,1,0,0,3,0,0,0,0,0,0,0,17,36.4,10.7,22.0,6.9,0.9,1.0,1.0,6339,3970,6339,3970,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,2.3684210526315788,1.0,1.0,4.56,0.76,4,0,low,False
137,Iwan Morgan,Morgan,Brentford,5,Forward,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1935,2634,1935,2634,2.0,2.6,2.2,5,1080.0,1225.0,Aston Villa,True,3,0.0,0.0,0.0,0.0,0.0,4,0,low,False
138,Jason Steele,Steele,Brighton,6,Goalkeeper,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,779,2485,779,2485,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,1,0,low,False
139,Bart Verbruggen,Verbruggen,Brighton,6,Goalkeeper,4.5,2,2.0,2.0,90,0,0,0,1,0,0,0,0,0,1,0,9,14.4,0.0,0.0,1.4,7.8,0.4,0.4,15322,18984,15322,18984,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,2.3684210526315788,0.4444444444444444,0.4444444444444444,1.44,0.31999999999999995,1,0,low,False
140,Tom McGill,McGill,Brighton,6,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,978,935,978,935,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,1,0,low,False
141,Carl Rushworth,Rushworth,Brighton,6,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43,0,43,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,1,0,low,False
142,Kjell Scherpen,Scherpen,Brighton,6,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,0,37,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,1,0,low,False
143,Olivier Boscagli,Boscagli,Brighton,6,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,374,909,374,909,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
144,Diego Coppola,Coppola,Brighton,6,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,102,455,102,455,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
145,Maxim De Cuyper,De Cuyper,Brighton,6,Defender,4.5,2,2.0,2.0,90,0,0,0,1,0,0,0,0,0,0,0,5,15.0,26.7,4.0,4.6,6.3,0.4,0.4,13395,15084,13395,15084,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,2.3684210526315788,0.4444444444444444,0.4444444444444444,1.44,0.31999999999999995,2,0,low,False
146,Lewis Dunk,Dunk,Brighton,6,Defender,4.5,2,2.0,2.0,90,0,0,0,1,0,0,0,0,0,0,0,16,16.6,1.8,7.0,2.5,1.3,0.4,0.4,5727,3283,5727,3283,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,2.3684210526315788,0.4444444444444444,0.4444444444444444,1.44,0.31999999999999995,2,0,low,False
147,Pervis Estupiñán Tenorio,Estupiñan,Brighton,6,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,628,0,628,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
148,Ferdi Kadıoğlu,F.Kadıoğlu,Brighton,6,Defender,4.5,0,0.0,0.0,21,0,0,0,1,0,0,0,1,0,0,0,-5,0.0,1.3,0.0,0.1,0.2,0.0,0.0,522,1509,522,1509,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.5526315789473685,0.0,0.0,0.0,0.0,2,0,low,False
149,Igor Julio dos Santos de Paulo,Igor,Brighton,6,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,228,160,228,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
150,Tariq Lamptey,Lamptey,Brighton,6,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,801,2575,801,2575,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
151,Jan Paul van Hecke,Van Hecke,Brighton,6,Defender,4.5,2,2.0,2.0,90,0,0,0,1,0,0,0,0,0,0,0,15,28.0,1.3,0.0,2.9,1.2,0.4,0.4,2665,2863,2665,2863,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,2.3684210526315788,0.4444444444444444,0.4444444444444444,1.44,0.31999999999999995,2,0,low,False
152,Joël Veltman,Veltman,Brighton,6,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,227,1553,227,1553,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
153,Adam Webster,Webster,Brighton,6,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,224,37,224,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
154,Eiran Cashin,Cashin,Brighton,6,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,168,0,168,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
155,Jacob Slater,Slater,Brighton,6,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,418,780,418,780,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
156,Charlie Tasker,Tasker,Brighton,6,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,293,643,293,643,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,2,0,low,False
157,Mitoma Kaoru,Mitoma,Brighton,6,Midfielder,6.5,2,2.0,2.0,82,0,0,1,0,0,0,0,1,0,0,0,-2,0.0,2.4,8.0,0.6,6.9,0.3,0.3,9382,47254,9382,47254,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,2.1578947368421053,0.3076923076923077,0.3076923076923077,1.44,0.22153846153846155,3,0,low,False
158,Georginio Rutter,Georginio,Brighton,6,Midfielder,6.0,6,6.0,6.0,68,0,1,1,0,0,0,0,0,0,0,0,13,2.2,1.2,15.0,1.8,1.4,1.0,1.0,6925,9191,6925,9191,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,1.7894736842105263,1.0,1.0,4.32,0.72,3,0,low,False
159,Solly March,March,Brighton,6,Midfielder,6.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,594,16,594,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
160,Yankuba Minteh,Minteh,Brighton,6,Midfielder,6.0,3,3.0,3.0,68,0,0,1,0,0,0,0,0,0,0,0,7,0.4,2.9,12.0,1.5,1.2,0.5,0.5,1901,9523,1901,9523,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,1.7894736842105263,0.5,0.5,2.16,0.36,3,0,low,False
161,Julio Enciso Espínola,Enciso,Brighton,6,Midfielder,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,781,21,781,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
162,Brajan Gruda,Gruda,Brighton,6,Midfielder,5.5,1,1.0,1.0,7,0,0,0,1,0,0,0,0,0,0,0,-2,0.2,0.3,4.0,0.5,0.0,0.2,0.2,111,391,111,391,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.18421052631578946,0.18181818181818182,0.18181818181818182,0.72,0.13090909090909092,3,0,low,False
163,Jack Hinshelwood,Hinshelwood,Brighton,6,Midfielder,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,73,1208,73,1208,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
164,Matt O'Riley,O'Riley,Brighton,6,Midfielder,5.5,10,10.0,10.0,87,1,0,1,0,0,0,0,0,0,0,2,24,45.8,44.3,25.0,11.5,0.8,1.8,1.8,34849,4870,34849,4870,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,2.289473684210526,1.8181818181818181,1.8181818181818181,7.2,1.309090909090909,3,0,low,False
165,Abdallah Sima,Sima,Brighton,6,Midfielder,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,213,51,213,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
166,Yasin Ayari,Ayari,Brighton,6,Midfielder,5.0,3,3.0,3.0,90,0,0,0,1,0,0,0,0,0,0,1,20,7.2,3.2,2.0,1.2,0.2,0.6,0.6,588,1095,588,1095,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,2.3684210526315788,0.6,0.6,2.16,0.43200000000000005,3,0,low,False
167,Carlos Baleba,Baleba,Brighton,6,Midfielder,5.0,3,3.0,3.0,68,0,0,1,0,0,0,0,0,0,0,0,9,4.0,11.9,1.0,1.7,4.7,0.6,0.6,12880,23511,12880,23511,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,1.7894736842105263,0.6,0.6,2.16,0.43200000000000005,3,0,low,False
168,Facundo Buonanotte,Buonanotte,Brighton,6,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,117,1708,117,1708,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
169,Diego Gómez Amarilla,Gomez,Brighton,6,Midfielder,5.0,0,0.0,0.0,21,0,0,0,1,0,0,0,1,0,0,0,7,7.6,11.3,7.0,2.6,0.1,0.0,0.0,128,396,128,396,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.5526315789473685,0.0,0.0,0.0,0.0,3,0,low,False
170,James Milner,Milner,Brighton,6,Midfielder,5.0,1,1.0,1.0,2,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0.1,0.2,0.2,353,748,353,748,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.05263157894736842,0.2,0.2,0.72,0.14400000000000002,3,0,low,False
171,Jeremy Sarmiento Morante,Sarmiento,Brighton,6,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,266,29,266,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
172,Tom Watson,Watson,Brighton,6,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,170,64,170,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
173,Mats Wieffer,Wieffer,Brighton,6,Midfielder,5.0,4,4.0,4.0,90,0,0,0,1,0,0,0,0,0,0,0,18,24.8,2.8,21.0,4.9,0.1,0.8,0.8,507,348,507,348,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,2.3684210526315788,0.8,0.8,2.88,0.5760000000000001,3,0,low,False
174,Malick Yalcouyé,Yalcouye,Brighton,6,Midfielder,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,345,0,345,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
175,Joe Knight,Knight,Brighton,6,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,347,515,347,515,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
176,Adrian Mazilu,Mazilu,Brighton,6,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,245,135,245,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
177,Andrew Moran,Moran,Brighton,6,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,256,338,256,338,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,3,0,low,False
178,Danny Welbeck,Welbeck,Brighton,6,Forward,6.5,1,1.0,1.0,21,0,0,0,1,0,0,0,0,0,0,0,3,2.2,0.6,2.0,0.5,4.3,0.2,0.2,7333,42296,7333,42296,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.5526315789473685,0.15384615384615385,0.15384615384615385,0.72,0.11076923076923077,4,0,low,False
179,Evan Ferguson,Ferguson,Brighton,6,Forward,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,522,0,522,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,4,0,low,False
180,Stefanos Tzimas,Tzimas,Brighton,6,Forward,5.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,754,1456,754,1456,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,4,0,low,False
181,Charalampos Kostoulas,Kostoulas,Brighton,6,Forward,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1891,3637,1891,3637,2.2,2.8,2.4,5,1115.0,1210.0,Everton,False,2,0.0,0.0,0.0,0.0,0.0,4,0,low,False
220,Robert Lynch Sánchez,Sánchez,Chelsea,7,Goalkeeper,5.0,7,7.0,7.0,90,0,0,1,0,0,0,0,0,0,4,0,29,28.0,0.0,0.0,2.8,25.3,1.4,1.4,48885,29094,48885,29094,1.8,2.2,2.0,5,1170.0,1260.0,West Ham,False,2,2.3684210526315788,1.4,1.4,5.6,1.1199999999999999,1,0,low,False
221,Filip Jörgensen,Jörgensen,Chelsea,7,Goalkeeper,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,422,1241,422,1241,1.8,2.2,2.0,5,1170.0,1260.0,West Ham,False,2,0.0,0.0,0.0,0.0,0.0,1,0,low,False
222,Mike Penders,Penders,Chelsea,7,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66,0,66,1.8,2.2,2.0,5,1170.0,1260.0,West Ham,False,2,0.0,0.0,0.0,0.0,0.0,1,0,low,False
223,Gabriel Słonina,Slonina,Chelsea,7,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,319,397,319,397,1.8,2.2,2.0,5,1170.0,1260.0,West Ham,False,2,0.0,0.0,0.0,0.0,0.0,1,0,low,False
224,Marc Cucurella Saseta,Cucurella,Chelsea,7,Defender,6.0,9,9.0,9.0,90,0,0,1,0,0,0,0,0,0,0,3,33,10.6,14.8,13.0,3.8,19.6,1.5,1.5,79686,30862,79686,30862,1.8,2.2,2.0,5,1170.0,1260.0,West Ham,False,2,2.3684210526315788,1.5,1.5,7.2,1.2,2,0,low,False
